game_id,home_team,away_team,home_avg_pts,away_avg_pts,home_avg_reb,away_avg_reb,home_win
0022300288,Memphis Grizzlies,Phoenix Suns,105.72222222222223,116.15789473684211,42.666666666666664,44.10526315789474,0
0022300289,Portland Trail Blazers,Utah Jazz,104.72222222222223,111.73684210526316,40.666666666666664,46.8421052631579,0
0022300290,Denver Nuggets,Sacramento Kings,114.4,116.11764705882354,43.8,43.8235294117647,0
0022300291,Houston Rockets,Los Angeles Lakers,110.875,112.8,43.25,43.9,0
0022300292,Charlotte Hornets,Miami Heat,113.4,112.4090909090909,43.3,40.68181818181818,0
0022300293,Detroit Pistons,Indiana Pacers,108.0,128.4,45.0,40.05,0
0022300294,Cleveland Cavaliers,Orlando Magic,111.27272727272727,114.5,44.59090909090909,43.54545454545455,0
0022300295,Philadelphia 76ers,Washington Wizards,120.85714285714286,116.28571428571429,45.142857142857146,38.80952380952381,1
0022300296,Atlanta Hawks,Denver Nuggets,122.23809523809524,113.6086956521739,44.95238095238095,44.130434782608695,0
0022300297,New York Knicks,Toronto Raptors,112.0,111.04545454545455,46.0,45.86363636363637,1
0022300298,Houston Rockets,San Antonio Spurs,110.26315789473684,110.71428571428571,44.526315789473685,42.714285714285715,1
0022300299,Dallas Mavericks,Memphis Grizzlies,119.9047619047619,106.23809523809524,42.61904761904762,42.0,1
0022300300,Chicago Bulls,Milwaukee Bucks,108.3913043478261,122.13636363636364,42.56521739130435,43.59090909090909,0
0022300301,Minnesota Timberwolves,New Orleans Pelicans,113.0,113.47826086956522,45.904761904761905,44.04347826086956,0
0022300302,Oklahoma City Thunder,Utah Jazz,119.71428571428571,110.95454545454545,41.095238095238095,46.77272727272727,1
0022300303,Brooklyn Nets,Sacramento Kings,116.9047619047619,116.4,48.333333333333336,44.0,0
0022300304,LA Clippers,Portland Trail Blazers,113.04761904761905,105.52380952380952,44.523809523809526,40.95238095238095,1
0022300305,Boston Celtics,Cleveland Cavaliers,117.28571428571429,110.52173913043478,46.857142857142854,44.73913043478261,1
0022300306,Dallas Mavericks,Los Angeles Lakers,119.9090909090909,113.1304347826087,42.63636363636363,44.78260869565217,1
0022300307,Chicago Bulls,Denver Nuggets,109.25,114.25,42.916666666666664,44.333333333333336,0
0022300308,Golden State Warriors,Phoenix Suns,115.54545454545455,115.0909090909091,47.27272727272727,43.90909090909091,0
0022300309,LA Clippers,Sacramento Kings,113.9090909090909,117.0952380952381,44.09090909090909,43.95238095238095,1
0022300310,Detroit Pistons,Philadelphia 76ers,108.65217391304348,122.0,44.34782608695652,45.22727272727273,0
0022300311,New Orleans Pelicans,Washington Wizards,113.79166666666667,115.5909090909091,44.166666666666664,39.04545454545455,1
0022300312,Charlotte Hornets,Miami Heat,113.42857142857143,112.56521739130434,42.714285714285715,40.78260869565217,0
0022300313,Atlanta Hawks,Toronto Raptors,122.22727272727273,111.8695652173913,44.5,45.52173913043478,0
0022300314,Houston Rockets,Memphis Grizzlies,109.4,106.54545454545455,45.3,41.81818181818182,1
0022300315,Indiana Pacers,Milwaukee Bucks,128.52380952380952,122.6086956521739,40.19047619047619,43.78260869565217,0
0022300316,Los Angeles Lakers,San Antonio Spurs,113.625,109.4090909090909,44.583333333333336,43.09090909090909,1
0022300317,Brooklyn Nets,Phoenix Suns,116.95454545454545,115.26086956521739,48.0,43.78260869565217,1
0022300318,New York Knicks,Utah Jazz,113.0909090909091,111.34782608695652,45.81818181818182,46.52173913043478,0
0022300319,Boston Celtics,Cleveland Cavaliers,117.4090909090909,110.625,46.77272727272727,44.333333333333336,1
0022300320,Chicago Bulls,Miami Heat,109.12,112.66666666666667,42.84,41.041666666666664,1
0022300321,Dallas Mavericks,Minnesota Timberwolves,120.21739130434783,112.72727272727273,42.34782608695652,45.95454545454545,0
0022300322,Brooklyn Nets,Denver Nuggets,116.91304347826087,114.24,47.47826086956522,44.4,0
0022300323,Portland Trail Blazers,Utah Jazz,106.5,111.58333333333333,40.72727272727273,46.791666666666664,0
0022300324,Oklahoma City Thunder,Sacramento Kings,120.36363636363636,116.27272727272727,41.0,43.68181818181818,0
0022300325,Golden State Warriors,LA Clippers,115.56521739130434,114.1304347826087,47.43478260869565,44.30434782608695,0
0022300326,Charlotte Hornets,New Orleans Pelicans,113.0,114.92,42.18181818181818,44.24,0
0022300327,Detroit Pistons,Philadelphia 76ers,108.75,122.30434782608695,43.958333333333336,45.56521739130435,0
0022300328,Indiana Pacers,Washington Wizards,128.4090909090909,115.8695652173913,40.40909090909091,38.78260869565217,0
0022300329,Boston Celtics,Orlando Magic,117.34782608695652,114.04347826086956,46.65217391304348,43.52173913043478,1
0022300330,Atlanta Hawks,Toronto Raptors,122.47826086956522,112.83333333333333,44.391304347826086,45.583333333333336,1
0022300331,Los Angeles Lakers,San Antonio Spurs,113.96,109.82608695652173,44.64,43.21739130434783,0
0022300332,Houston Rockets,Memphis Grizzlies,109.76190476190476,106.43478260869566,45.904761904761905,41.69565217391305,1
0022300333,New York Knicks,Phoenix Suns,113.08695652173913,115.125,45.82608695652174,44.0,1
0022300334,Detroit Pistons,Milwaukee Bucks,108.08,123.33333333333333,43.88,43.75,0
0022300335,Charlotte Hornets,Philadelphia 76ers,112.73913043478261,122.375,42.04347826086956,45.916666666666664,0
0022300336,Atlanta Hawks,Cleveland Cavaliers,122.58333333333333,110.48,44.833333333333336,44.12,0
0022300337,Chicago Bulls,Miami Heat,109.6923076923077,112.8,42.84615384615385,41.08,0
0022300338,Indiana Pacers,Minnesota Timberwolves,128.17391304347825,113.0,40.43478260869565,45.91304347826087,0
0022300339,Brooklyn Nets,Golden State Warriors,116.25,115.45833333333333,47.708333333333336,47.25,0
0022300340,Denver Nuggets,Oklahoma City Thunder,114.61538461538461,120.47826086956522,44.53846153846154,41.130434782608695,0
0022300341,Dallas Mavericks,Portland Trail Blazers,119.41666666666667,106.82608695652173,42.0,41.08695652173913,1
0022300342,Sacramento Kings,Utah Jazz,116.78260869565217,112.0,43.82608695652174,46.72,1
0022300343,LA Clippers,New York Knicks,114.41666666666667,114.16666666666667,44.125,45.5,1
0022300344,Boston Celtics,Orlando Magic,117.79166666666667,113.91666666666667,46.125,43.583333333333336,1
0022300345,New Orleans Pelicans,San Antonio Spurs,114.8076923076923,110.625,44.42307692307692,43.291666666666664,1
0022300346,Houston Rockets,Milwaukee Bucks,109.45454545454545,124.24,46.13636363636363,43.96,0
0022300347,Phoenix Suns,Washington Wizards,115.4,116.75,43.56,39.125,1
0022300348,Golden State Warriors,Portland Trail Blazers,115.8,107.375,47.04,41.208333333333336,1
0022300349,Cleveland Cavaliers,Houston Rockets,111.11538461538461,109.8695652173913,44.30769230769231,45.47826086956522,1
0022300350,Indiana Pacers,LA Clippers,127.375,115.6,40.416666666666664,44.04,0
0022300351,Chicago Bulls,Philadelphia 76ers,109.92592592592592,122.88,42.74074074074074,45.88,1
0022300352,Atlanta Hawks,Detroit Pistons,122.44,108.3076923076923,44.4,43.57692307692308,1
0022300353,Miami Heat,Minnesota Timberwolves,113.0,113.58333333333333,40.69230769230769,45.5,0
0022300354,Charlotte Hornets,Toronto Raptors,111.45833333333333,112.48,41.791666666666664,45.04,0
0022300355,Memphis Grizzlies,Oklahoma City Thunder,106.0,120.375,41.958333333333336,41.083333333333336,0
0022300356,Dallas Mavericks,Denver Nuggets,119.88,114.70370370370371,42.2,44.592592592592595,0
0022300357,Brooklyn Nets,Utah Jazz,116.4,111.6923076923077,47.48,46.34615384615385,0
0022300358,Sacramento Kings,Washington Wizards,117.125,116.4,43.875,39.32,1
0022300359,Los Angeles Lakers,New York Knicks,114.0,114.48,44.57692307692308,45.24,0
0022300360,Memphis Grizzlies,New Orleans Pelicans,105.64,115.96296296296296,42.08,44.666666666666664,1
0022300361,Milwaukee Bucks,San Antonio Spurs,124.38461538461539,110.6,44.03846153846154,43.12,1
0022300362,Boston Celtics,Golden State Warriors,117.64,115.88461538461539,46.48,46.88461538461539,0
0022300363,Phoenix Suns,Portland Trail Blazers,115.26923076923077,107.64,43.96153846153846,41.04,0
0022300364,Cleveland Cavaliers,Utah Jazz,112.0,112.18518518518519,44.074074074074076,46.51851851851852,1
0022300365,Charlotte Hornets,Indiana Pacers,110.96,127.36,41.56,40.16,0
0022300366,Miami Heat,Orlando Magic,112.81481481481481,113.24,40.666666666666664,43.56,1
0022300367,Minnesota Timberwolves,Philadelphia 76ers,113.52,122.15384615384616,45.48,45.80769230769231,0
0022300368,Brooklyn Nets,New York Knicks,116.07692307692308,114.46153846153847,47.03846153846154,45.5,0
0022300369,Denver Nuggets,Toronto Raptors,115.25,112.53846153846153,44.642857142857146,45.26923076923077,1
0022300370,Chicago Bulls,Los Angeles Lakers,109.85714285714286,113.81481481481481,42.82142857142857,44.44444444444444,1
0022300371,Atlanta Hawks,Houston Rockets,122.73076923076923,110.70833333333333,44.23076923076923,45.541666666666664,1
0022300372,Dallas Mavericks,LA Clippers,119.26923076923077,116.96153846153847,42.23076923076923,44.11538461538461,0
0022300373,Boston Celtics,Sacramento Kings,117.96153846153847,118.16,46.80769230769231,43.8,1
0022300374,Detroit Pistons,Utah Jazz,108.88888888888889,112.32142857142857,43.2962962962963,46.214285714285715,0
0022300375,Cleveland Cavaliers,New Orleans Pelicans,112.42857142857143,115.85714285714286,44.07142857142857,44.464285714285715,0
0022300376,Chicago Bulls,San Antonio Spurs,110.34482758620689,110.92307692307692,43.0,43.46153846153846,1
0022300377,Indiana Pacers,Memphis Grizzlies,128.0,106.0,40.07692307692308,42.07692307692308,0
0022300378,Milwaukee Bucks,Orlando Magic,124.66666666666667,112.96153846153847,44.148148148148145,43.76923076923077,1
0022300379,LA Clippers,Oklahoma City Thunder,117.07407407407408,120.2,44.111111111111114,41.56,0
0022300380,Los Angeles Lakers,Minnesota Timberwolves,113.60714285714286,113.5,44.285714285714285,45.23076923076923,0
0022300381,Portland Trail Blazers,Washington Wizards,107.6923076923077,116.96153846153847,41.07692307692308,39.30769230769231,0
0022300382,Philadelphia 76ers,Toronto Raptors,122.33333333333333,112.22222222222223,45.44444444444444,45.111111111111114,1
0022300383,Brooklyn Nets,Denver Nuggets,115.55555555555556,115.17241379310344,47.111111111111114,44.689655172413794,0
0022300384,Atlanta Hawks,Miami Heat,123.14814814814815,112.89285714285714,44.22222222222222,40.607142857142854,0
0022300385,Dallas Mavericks,Houston Rockets,118.96296296296296,111.36,42.0,45.2,0
0022300386,Golden State Warriors,Washington Wizards,116.48148148148148,117.0,47.333333333333336,39.22222222222222,1
0022300387,Phoenix Suns,Sacramento Kings,114.85185185185185,118.1923076923077,44.074074074074076,43.53846153846154,0
0022300388,Milwaukee Bucks,New York Knicks,124.42857142857143,114.70370370370371,44.392857142857146,45.81481481481482,1
0022300389,Boston Celtics,LA Clippers,118.92592592592592,117.0,46.925925925925924,43.964285714285715,1
0022300390,Charlotte Hornets,Denver Nuggets,111.03846153846153,115.4,41.38461538461539,44.56666666666667,0
0022300391,Indiana Pacers,Orlando Magic,127.07407407407408,113.0,40.03703703703704,43.81481481481482,0
0022300392,Houston Rockets,New Orleans Pelicans,111.76923076923077,116.10344827586206,45.88461538461539,44.310344827586206,1
0022300393,Atlanta Hawks,Memphis Grizzlies,122.78571428571429,106.37037037037037,44.17857142857143,42.03703703703704,0
0022300394,Brooklyn Nets,Detroit Pistons,115.60714285714286,108.96428571428571,47.035714285714285,43.214285714285715,1
0022300395,Toronto Raptors,Utah Jazz,112.17857142857143,112.55172413793103,45.142857142857146,46.13793103448276,0
0022300396,Chicago Bulls,Cleveland Cavaliers,110.46666666666667,112.13793103448276,42.766666666666666,43.758620689655174,0
0022300397,Los Angeles Lakers,Oklahoma City Thunder,113.51724137931035,120.73076923076923,44.06896551724138,41.42307692307692,1
0022300398,Dallas Mavericks,San Antonio Spurs,118.14285714285714,110.33333333333333,42.17857142857143,43.370370370370374,1
0022300399,Golden State Warriors,Portland Trail Blazers,116.92857142857143,108.03703703703704,47.67857142857143,41.44444444444444,1
0022300400,Minnesota Timberwolves,Sacramento Kings,113.66666666666667,118.25925925925925,45.03703703703704,43.2962962962963,1
0022300401,Milwaukee Bucks,New York Knicks,124.62068965517241,114.57142857142857,44.689655172413794,45.642857142857146,0
0022300402,Denver Nuggets,Golden State Warriors,114.96774193548387,117.24137931034483,44.67741935483871,47.724137931034484,1
0022300403,Boston Celtics,Los Angeles Lakers,119.85714285714286,114.03333333333333,47.07142857142857,44.06666666666667,1
0022300404,Miami Heat,Philadelphia 76ers,113.20689655172414,122.28571428571429,40.86206896551724,45.17857142857143,1
0022300405,Dallas Mavericks,Phoenix Suns,119.03448275862068,114.5,42.51724137931034,44.107142857142854,1
0022300406,Brooklyn Nets,Detroit Pistons,115.96551724137932,109.17241379310344,46.724137931034484,42.96551724137931,1
0022300407,Orlando Magic,Washington Wizards,113.14285714285714,117.03571428571429,43.642857142857146,39.214285714285715,1
0022300408,Atlanta Hawks,Chicago Bulls,122.65517241379311,109.96774193548387,44.06896551724138,42.58064516129032,0
0022300409,Houston Rockets,Indiana Pacers,111.55555555555556,126.46428571428571,45.81481481481482,39.785714285714285,0
0022300410,Memphis Grizzlies,New Orleans Pelicans,107.03571428571429,115.7,42.357142857142854,44.36666666666667,1
0022300411,Minnesota Timberwolves,Oklahoma City Thunder,113.53571428571429,120.70370370370371,44.964285714285715,41.44444444444444,0
0022300412,San Antonio Spurs,Utah Jazz,110.64285714285714,113.0,43.32142857142857,45.96666666666667,0
0022300413,Portland Trail Blazers,Sacramento Kings,107.96428571428571,117.53571428571429,41.035714285714285,43.17857142857143,1
0022300414,Charlotte Hornets,LA Clippers,110.44444444444444,116.6896551724138,41.592592592592595,43.62068965517241,0
0022300415,Orlando Magic,Philadelphia 76ers,113.62068965517241,121.96551724137932,43.51724137931034,44.86206896551724,0
0022300416,Toronto Raptors,Washington Wizards,112.41379310344827,117.10344827586206,44.93103448275862,39.48275862068966,1
0022300417,Brooklyn Nets,Milwaukee Bucks,116.03333333333333,124.53333333333333,46.56666666666667,44.666666666666664,0
0022300418,Houston Rockets,Phoenix Suns,111.75,114.48275862068965,45.75,44.206896551724135,0
0022300419,New York Knicks,Oklahoma City Thunder,115.06896551724138,121.0,45.48275862068966,41.0,0
0022300420,Cleveland Cavaliers,Dallas Mavericks,112.03333333333333,119.33333333333333,43.9,42.36666666666667,1
0022300421,Boston Celtics,Detroit Pistons,120.06896551724138,109.26666666666667,46.96551724137931,43.266666666666666,1
0022300422,Chicago Bulls,Indiana Pacers,110.21875,126.34482758620689,42.75,39.96551724137931,0
0022300423,Dallas Mavericks,Minnesota Timberwolves,119.03225806451613,113.27586206896552,42.193548387096776,44.58620689655172,0
0022300424,New Orleans Pelicans,Utah Jazz,115.6774193548387,113.54838709677419,44.41935483870968,46.193548387096776,1
0022300425,Denver Nuggets,Memphis Grizzlies,115.125,107.34482758620689,44.625,42.62068965517241,1
0022300426,Golden State Warriors,Miami Heat,117.13333333333334,113.4,47.43333333333333,41.36666666666667,0
0022300427,Portland Trail Blazers,San Antonio Spurs,108.72413793103448,110.89655172413794,41.206896551724135,43.310344827586206,0
0022300428,Charlotte Hornets,Los Angeles Lakers,110.21428571428571,114.06451612903226,41.607142857142854,44.03225806451613,0
0022300429,New York Knicks,Orlando Magic,115.23333333333333,112.9,45.3,43.5,0
0022300430,Brooklyn Nets,Washington Wizards,116.2258064516129,116.6,46.58064516129032,39.3,0
0022300431,Atlanta Hawks,Sacramento Kings,122.33333333333333,117.37931034482759,43.93333333333333,43.06896551724138,0
0022300432,Boston Celtics,Toronto Raptors,120.33333333333333,113.06666666666666,46.833333333333336,45.2,1
0022300433,Cleveland Cavaliers,Milwaukee Bucks,112.06451612903226,125.16129032258064,44.32258064516129,44.54838709677419,0
0022300434,Houston Rockets,Philadelphia 76ers,111.79310344827586,121.63333333333334,45.310344827586206,44.96666666666667,0
0022300435,Denver Nuggets,Oklahoma City Thunder,115.93939393939394,121.27586206896552,44.878787878787875,40.51724137931034,0
0022300436,Charlotte Hornets,Phoenix Suns,110.27586206896552,114.96666666666667,41.6551724137931,44.2,0
0022300437,Portland Trail Blazers,San Antonio Spurs,108.6,111.13333333333334,41.733333333333334,43.266666666666666,1
0022300438,LA Clippers,Memphis Grizzlies,116.56666666666666,107.26666666666667,43.666666666666664,42.4,1
0022300439,Miami Heat,Utah Jazz,113.41935483870968,113.28125,41.45161290322581,46.0625,0
0022300440,Detroit Pistons,Toronto Raptors,109.6774193548387,113.2258064516129,43.70967741935484,44.96774193548387,1
0022300441,Indiana Pacers,New York Knicks,126.13333333333334,115.0,40.2,45.12903225806452,1
0022300442,Chicago Bulls,Philadelphia 76ers,110.03030303030303,121.93548387096774,42.878787878787875,44.483870967741936,1
0022300443,Los Angeles Lakers,Minnesota Timberwolves,114.65625,113.43333333333334,43.96875,44.36666666666667,0
0022300444,Dallas Mavericks,Golden State Warriors,118.75,116.64516129032258,42.09375,47.29032258064516,1
0022300445,Atlanta Hawks,Washington Wizards,121.93548387096774,116.38709677419355,44.16129032258065,39.41935483870968,1
0022300446,Los Angeles Lakers,New Orleans Pelicans,114.39393939393939,115.5625,43.81818181818182,44.125,0
0022300447,Brooklyn Nets,Oklahoma City Thunder,115.84375,121.2,46.8125,40.86666666666667,0
0022300448,Boston Celtics,San Antonio Spurs,120.3225806451613,111.6774193548387,47.0,43.225806451612904,1
0022300449,Memphis Grizzlies,Sacramento Kings,107.2258064516129,117.36666666666666,42.096774193548384,42.9,0
0022300450,Orlando Magic,Phoenix Suns,113.03225806451613,115.54838709677419,43.67741935483871,44.03225806451613,0
0022300451,Minnesota Timberwolves,New York Knicks,113.25806451612904,115.34375,44.38709677419355,45.03125,0
0022300452,Cleveland Cavaliers,Toronto Raptors,112.03125,113.65625,44.09375,44.59375,0
0022300453,Detroit Pistons,Houston Rockets,110.28125,112.3,43.625,45.2,0
0022300454,Indiana Pacers,Milwaukee Bucks,126.58064516129032,124.96875,40.0,44.5,1
0022300455,Charlotte Hornets,Denver Nuggets,110.56666666666666,115.26470588235294,41.13333333333333,44.61764705882353,0
0022300456,Phoenix Suns,Portland Trail Blazers,115.4375,109.41935483870968,43.75,41.774193548387096,1
0022300457,Dallas Mavericks,Utah Jazz,119.15151515151516,113.39393939393939,42.121212121212125,45.96969696969697,0
0022300458,LA Clippers,Miami Heat,116.58064516129032,113.28125,44.0,41.59375,1
0022300459,Chicago Bulls,Philadelphia 76ers,109.88235294117646,121.0,43.1764705882353,44.21875,0
0022300460,Memphis Grizzlies,San Antonio Spurs,106.75,111.34375,41.84375,43.09375,1
0022300461,Brooklyn Nets,New Orleans Pelicans,115.60606060606061,115.96969696969697,46.81818181818182,44.21212121212121,0
0022300462,Boston Celtics,Oklahoma City Thunder,120.75,121.29032258064517,47.3125,41.03225806451613,0
0022300463,Golden State Warriors,Orlando Magic,116.8125,112.84375,47.28125,43.71875,1
0022300464,Charlotte Hornets,Sacramento Kings,110.0,117.54838709677419,41.25806451612903,43.41935483870968,1
0022300465,Cleveland Cavaliers,Washington Wizards,112.3030303030303,116.6875,44.06060606060606,39.5,1
0022300466,Indiana Pacers,Milwaukee Bucks,126.4375,124.60606060606061,40.375,44.54545454545455,1
0022300467,Atlanta Hawks,Oklahoma City Thunder,122.1875,121.46875,44.59375,40.9375,1
0022300468,Chicago Bulls,New York Knicks,109.51428571428572,115.24242424242425,43.4,45.15151515151515,0
0022300469,Brooklyn Nets,Houston Rockets,114.70588235294117,113.06451612903226,46.705882352941174,45.0,0
0022300470,Memphis Grizzlies,Toronto Raptors,106.72727272727273,113.96969696969697,41.96969696969697,44.666666666666664,0
0022300471,Minnesota Timberwolves,New Orleans Pelicans,113.03125,115.8529411764706,44.0625,44.470588235294116,0
0022300472,Dallas Mavericks,Portland Trail Blazers,118.29411764705883,108.75,42.088235294117645,41.59375,1
0022300473,LA Clippers,Phoenix Suns,116.71875,115.24242424242425,43.78125,43.84848484848485,1
0022300474,Detroit Pistons,Utah Jazz,110.36363636363636,113.79411764705883,43.42424242424242,46.1764705882353,0
0022300475,Los Angeles Lakers,Miami Heat,114.23529411764706,113.0,43.55882352941177,41.39393939393939,0
0022300476,Orlando Magic,Sacramento Kings,112.9090909090909,117.125,43.63636363636363,43.5625,0
0022300477,Milwaukee Bucks,San Antonio Spurs,124.76470588235294,110.93939393939394,44.470588235294116,43.0,1
0022300478,Denver Nuggets,Golden State Warriors,115.14285714285714,116.93939393939394,44.6,46.93939393939394,1
0022300479,Boston Celtics,Utah Jazz,120.81818181818181,114.94285714285714,47.303030303030305,46.08571428571429,1
0022300480,Atlanta Hawks,Indiana Pacers,122.75757575757575,126.9090909090909,44.72727272727273,40.484848484848484,0
0022300481,Brooklyn Nets,Oklahoma City Thunder,114.31428571428572,121.96969696969697,46.8,40.81818181818182,1
0022300482,Cleveland Cavaliers,Washington Wizards,113.11764705882354,116.21212121212122,44.588235294117645,39.39393939393939,1
0022300483,New York Knicks,Philadelphia 76ers,115.26470588235294,120.66666666666667,45.35294117647059,44.18181818181818,1
0022300484,Charlotte Hornets,Chicago Bulls,110.03125,109.25,41.0625,43.27777777777778,0
0022300485,Houston Rockets,Minnesota Timberwolves,113.03125,112.81818181818181,45.09375,43.57575757575758,0
0022300486,LA Clippers,New Orleans Pelicans,117.15151515151516,115.88571428571429,43.54545454545455,44.371428571428574,1
0022300487,Dallas Mavericks,Portland Trail Blazers,118.51428571428572,108.39393939393939,42.114285714285714,41.72727272727273,1
0022300488,Denver Nuggets,Orlando Magic,115.55555555555556,113.55882352941177,44.361111111111114,43.5,0
0022300489,Miami Heat,Phoenix Suns,112.91176470588235,115.44117647058823,41.3235294117647,43.5,0
0022300490,Detroit Pistons,Golden State Warriors,111.47058823529412,117.23529411764706,43.55882352941177,46.529411764705884,0
0022300491,Los Angeles Lakers,Memphis Grizzlies,113.71428571428571,106.8529411764706,43.74285714285714,42.0,0
0022300492,Sacramento Kings,Toronto Raptors,117.75757575757575,114.02941176470588,44.0,44.705882352941174,1
0022300493,Boston Celtics,Indiana Pacers,120.97058823529412,127.58823529411765,47.55882352941177,40.44117647058823,1
0022300494,New York Knicks,Washington Wizards,115.62857142857143,115.44117647058823,45.457142857142856,39.14705882352941,1
0022300495,Philadelphia 76ers,Utah Jazz,119.82352941176471,114.44444444444444,44.0,46.388888888888886,0
0022300496,Houston Rockets,Milwaukee Bucks,112.48484848484848,124.77142857142857,44.878787878787875,44.4,1
0022300497,Cleveland Cavaliers,San Antonio Spurs,113.14285714285714,111.23529411764706,44.8,42.970588235294116,1
0022300498,Brooklyn Nets,Portland Trail Blazers,114.58333333333333,108.23529411764706,46.916666666666664,41.73529411764706,0
0022300499,Atlanta Hawks,Orlando Magic,122.55882352941177,113.8,44.55882352941177,43.4,0
0022300500,New Orleans Pelicans,Sacramento Kings,115.30555555555556,118.26470588235294,44.333333333333336,43.94117647058823,1
0022300501,Dallas Mavericks,Minnesota Timberwolves,119.08333333333333,113.08823529411765,42.388888888888886,43.8235294117647,1
0022300502,Denver Nuggets,Detroit Pistons,115.67567567567568,111.4,44.189189189189186,43.457142857142856,1
0022300503,Memphis Grizzlies,Phoenix Suns,107.42857142857143,115.37142857142857,42.05714285714286,43.51428571428571,1
0022300504,Golden State Warriors,Toronto Raptors,117.11428571428571,114.48571428571428,46.48571428571429,44.48571428571429,0
0022300505,LA Clippers,Los Angeles Lakers,116.97058823529412,113.69444444444444,43.73529411764706,43.5,0
0022300506,Charlotte Hornets,Chicago Bulls,109.45454545454545,109.10810810810811,41.09090909090909,43.21621621621622,0
0022300507,Boston Celtics,Indiana Pacers,120.88571428571429,126.82857142857142,47.8,40.371428571428574,0
0022300508,Oklahoma City Thunder,Washington Wizards,121.76470588235294,115.14285714285714,40.6764705882353,39.31428571428572,1
0022300509,Houston Rockets,Miami Heat,112.47058823529412,112.45714285714286,44.911764705882355,41.4,0
0022300510,Milwaukee Bucks,Utah Jazz,124.30555555555556,114.5945945945946,44.30555555555556,46.432432432432435,0
0022300511,LA Clippers,Phoenix Suns,116.57142857142857,115.36111111111111,43.628571428571426,43.69444444444444,1
0022300512,Detroit Pistons,Sacramento Kings,111.47222222222223,117.74285714285715,43.27777777777778,43.4,0
0022300513,Minnesota Timberwolves,Orlando Magic,112.94285714285714,113.88888888888889,44.02857142857143,43.77777777777778,1
0022300514,New York Knicks,Portland Trail Blazers,115.77777777777777,108.97142857142858,45.44444444444444,41.628571428571426,1
0022300515,Dallas Mavericks,Memphis Grizzlies,118.97297297297297,107.80555555555556,42.432432432432435,42.388888888888886,0
0022300516,Los Angeles Lakers,Toronto Raptors,113.48648648648648,115.0,43.4054054054054,44.5,1
0022300517,Boston Celtics,Minnesota Timberwolves,121.16666666666667,112.94444444444444,47.638888888888886,44.138888888888886,1
0022300518,Charlotte Hornets,Sacramento Kings,109.52941176470588,118.11111111111111,41.1764705882353,43.416666666666664,0
0022300519,Detroit Pistons,San Antonio Spurs,111.43243243243244,111.34285714285714,43.189189189189186,42.885714285714286,0
0022300520,Indiana Pacers,Washington Wizards,127.0,115.5,40.333333333333336,39.27777777777778,1
0022300521,Atlanta Hawks,Philadelphia 76ers,122.2,119.51428571428572,44.714285714285715,43.714285714285715,1
0022300522,Miami Heat,Oklahoma City Thunder,112.66666666666667,122.17142857142858,41.5,40.65714285714286,0
0022300523,Chicago Bulls,Houston Rockets,109.36842105263158,112.48571428571428,43.421052631578945,44.82857142857143,1
0022300524,Denver Nuggets,Utah Jazz,116.07894736842105,115.05263157894737,44.026315789473685,46.44736842105263,0
0022300525,Golden State Warriors,New Orleans Pelicans,117.13888888888889,115.78378378378379,46.388888888888886,44.513513513513516,0
0022300526,LA Clippers,Toronto Raptors,117.16666666666667,115.43243243243244,43.638888888888886,44.2972972972973,1
0022300527,Brooklyn Nets,Cleveland Cavaliers,114.91891891891892,113.25,46.83783783783784,44.77777777777778,0
0022300528,Boston Celtics,Milwaukee Bucks,121.32432432432432,124.08108108108108,47.5945945945946,44.13513513513514,0
0022300529,Oklahoma City Thunder,Portland Trail Blazers,122.33333333333333,108.27777777777777,40.69444444444444,41.666666666666664,1
0022300530,Dallas Mavericks,New York Knicks,118.55263157894737,115.67567567567568,42.18421052631579,45.7027027027027,1
0022300531,Los Angeles Lakers,Phoenix Suns,113.97368421052632,115.24324324324324,43.28947368421053,43.189189189189186,0
0022300532,Philadelphia 76ers,Sacramento Kings,119.86111111111111,118.24324324324324,43.916666666666664,43.67567567567568,1
0022300533,Atlanta Hawks,Indiana Pacers,122.66666666666667,126.5945945945946,45.0,40.7027027027027,0
0022300534,Detroit Pistons,Houston Rockets,111.34210526315789,112.66666666666667,43.18421052631579,44.97222222222222,0
0022300535,Miami Heat,Orlando Magic,112.86486486486487,113.29729729729729,41.4054054054054,43.83783783783784,1
0022300536,Chicago Bulls,Golden State Warriors,109.74358974358974,116.8108108108108,43.48717948717949,46.2972972972973,0
0022300537,LA Clippers,Memphis Grizzlies,117.4054054054054,108.13513513513513,43.432432432432435,42.7027027027027,1
0022300538,Minnesota Timberwolves,Portland Trail Blazers,113.13513513513513,107.43243243243244,44.21621621621622,41.67567567567568,1
0022300539,Denver Nuggets,New Orleans Pelicans,115.94871794871794,116.44736842105263,43.76923076923077,44.578947368421055,1
0022300540,Toronto Raptors,Utah Jazz,115.55263157894737,115.28205128205128,44.10526315789474,46.282051282051285,0
0022300541,Charlotte Hornets,San Antonio Spurs,109.2,111.86111111111111,41.02857142857143,42.97222222222222,0
0022300542,Boston Celtics,Houston Rockets,120.8157894736842,112.64864864864865,47.1578947368421,44.86486486486486,1
0022300543,Atlanta Hawks,Washington Wizards,122.27027027027027,115.1891891891892,44.54054054054054,39.45945945945946,0
