Player,Year,Minutos_Jugados,Puntos_Totales,Tiros_Campo_Encestados,Tiros_Campo_Intentados,Triples_Encestados,Triples_Intentados,Tiros_Libres_Encestados,Tiros_Libres_Intentados,Rebotes_Ofensivos,Rebotes_Defensivos,Rebotes_Totales,Asistencias,Robos,Bloqueos,Pérdidas,Faltas_Personales,Victorias,Derrotas,Doble_Dobles,Triple_Dobles
Al Harrington,2000,17.1,6.6,2.4,5.3,0.2,0.7,1.6,2.2,0.9,2.2,3.2,0.8,0.5,0.2,1.3,2.6,0,0,1,1
Al Harrington,2001,24.3,7.5,3.1,7.0,0.0,0.1,1.3,2.0,1.5,3.4,4.9,1.7,0.8,0.2,1.9,2.9,0,0,1,1
Al Harrington,2002,29.8,13.1,5.2,11.0,0.0,0.1,2.6,3.3,2.2,4.1,6.3,1.2,0.9,0.5,1.8,3.8,0,0,1,1
Al Harrington,2003,30.1,12.2,4.7,10.9,0.2,0.6,2.6,3.3,1.9,4.3,6.2,1.5,0.9,0.4,2.0,3.4,0,0,1,1
Al Harrington,2004,30.9,13.3,5.3,11.5,0.3,1.0,2.3,3.2,2.1,4.4,6.4,1.7,1.0,0.3,2.1,3.2,0,0,1,1
Al Harrington,2005,38.6,17.5,6.9,14.9,0.2,1.1,3.6,5.3,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,0,0,1,1
Al Harrington,2006,36.6,18.6,7.3,16.1,0.9,2.5,3.2,4.6,1.7,5.1,6.9,3.1,1.1,0.2,2.6,4.0,0,0,1,1
Al Harrington,2007,98.8,49.4,19.0,41.6,4.8,11.3,6.5,9.3,5.8,13.2,19.1,5.6,2.5,0.8999999999999999,6.6,10.2,0,0,3,3
Al Harrington,2008,27.0,13.6,5.0,11.4,1.9,5.0,1.8,2.3,1.3,4.1,5.4,1.6,0.9,0.2,1.1,3.3,0,0,1,1
Al Harrington,2009,103.1,53.2,19.4,47.400000000000006,6.9,18.5,7.6,10.2,4.7,13.5,18.1,4.8,3.8,0.6,5.9,9.0,0,0,3,3
Al Harrington,2010,30.5,17.7,6.2,14.3,1.9,5.7,3.3,4.4,1.2,4.4,5.6,1.5,0.9,0.4,1.8,2.9,0,0,1,1
Al Harrington,2011,22.8,10.5,3.8,9.2,1.6,4.5,1.2,1.6,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,0,0,1,1
Al Harrington,2012,27.5,14.2,5.4,12.1,1.6,4.7,1.9,2.8,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,0,0,1,1
Al Harrington,2013,11.9,5.1,2.0,5.7,0.8,3.0,0.3,0.4,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,0,0,1,1
Al Harrington,2014,15.0,6.6,2.4,6.1,1.0,2.9,0.8,1.0,0.4,1.9,2.4,0.8,0.4,0.0,1.0,2.1,0,0,1,1
Al Horford,2008,31.4,10.1,4.1,8.2,0.0,0.1,1.9,2.6,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,0,0,1,1
Al Horford,2009,33.5,11.5,4.7,8.9,0.0,0.0,2.2,3.1,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8,0,0,1,1
Al Horford,2010,35.1,14.2,5.8,10.5,0.0,0.0,2.6,3.3,2.9,7.0,9.9,2.3,0.7,1.1,1.5,2.8,0,0,1,1
Al Horford,2011,35.1,15.3,6.7,12.0,0.0,0.1,1.9,2.4,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,0,0,1,1
Al Horford,2012,31.6,12.4,5.2,9.4,0.0,0.1,2.0,2.7,2.4,4.6,7.0,2.2,0.9,1.3,1.5,1.9,0,0,1,1
Al Horford,2013,37.2,17.4,7.8,14.3,0.0,0.1,1.8,2.8,2.6,7.6,10.2,3.2,1.1,1.1,2.0,2.2,0,0,1,1
Al Horford,2014,33.0,18.6,8.2,14.5,0.1,0.4,2.0,2.9,2.3,6.1,8.4,2.6,0.9,1.5,2.2,1.9,0,0,1,1
Al Horford,2015,30.5,15.2,6.8,12.7,0.1,0.5,1.4,1.9,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,0,0,1,1
Al Horford,2016,32.1,15.2,6.5,12.8,1.1,3.1,1.3,1.6,1.8,5.5,7.3,3.2,0.8,1.5,1.3,2.0,0,0,1,1
Al Horford,2017,32.3,14.0,5.6,11.8,1.3,3.6,1.6,2.0,1.4,5.4,6.8,5.0,0.8,1.3,1.7,2.0,0,0,1,1
Al Horford,2018,31.6,12.9,5.1,10.5,1.3,3.1,1.3,1.7,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,0,0,1,1
Al Horford,2019,29.0,13.6,5.7,10.6,1.1,3.0,1.1,1.4,1.8,5.0,6.7,4.2,0.9,1.3,1.5,1.9,0,0,1,1
Al Horford,2020,30.2,11.9,4.8,10.6,1.5,4.2,0.9,1.2,1.5,5.3,6.8,4.0,0.8,0.9,1.2,2.1,0,0,1,1
Al Horford,2021,27.9,14.2,5.8,12.9,2.0,5.4,0.6,0.8,1.0,5.7,6.7,3.4,0.9,0.9,1.0,1.7,0,0,1,1
Al Jefferson,2005,14.8,6.7,2.7,5.2,0.0,0.0,1.2,1.9,1.7,2.7,4.4,0.3,0.3,0.8,0.9,2.7,0,0,1,1
Al Jefferson,2006,18.0,7.9,3.2,6.4,0.0,0.1,1.5,2.3,1.6,3.4,5.1,0.5,0.5,0.8,1.1,2.8,0,0,1,1
Al Jefferson,2007,33.6,16.0,6.6,12.8,0.0,0.0,2.9,4.3,3.4,7.5,11.0,1.3,0.7,1.5,2.0,3.4,0,0,1,1
Al Jefferson,2008,35.6,21.0,8.8,17.6,0.0,0.1,3.5,4.8,3.8,7.4,11.1,1.4,0.9,1.5,2.0,2.7,0,0,1,1
Al Jefferson,2009,36.7,23.1,9.7,19.5,0.0,0.1,3.7,5.0,3.4,7.5,11.0,1.6,0.8,1.7,1.8,2.8,0,0,1,1
Al Jefferson,2010,32.4,17.1,7.4,14.8,0.0,0.1,2.4,3.5,2.4,6.9,9.3,1.8,0.8,1.3,1.8,2.7,0,0,1,1
Al Jefferson,2011,35.9,18.6,8.0,16.1,0.0,0.0,2.7,3.5,2.9,6.8,9.7,1.8,0.6,1.9,1.3,2.9,0,0,1,1
Al Jefferson,2012,34.0,19.2,8.5,17.2,0.0,0.1,2.2,2.9,2.2,7.4,9.6,2.2,0.8,1.7,1.0,2.5,0,0,1,1
Al Jefferson,2013,33.1,17.8,7.8,15.8,0.0,0.2,2.1,2.8,2.0,7.2,9.2,2.1,1.0,1.1,1.3,2.2,0,0,1,1
Al Jefferson,2014,35.0,21.8,9.6,18.8,0.0,0.2,2.6,3.8,2.1,8.7,10.8,2.1,0.9,1.1,1.7,2.4,0,0,1,1
Al Jefferson,2015,30.6,16.6,7.5,15.5,0.0,0.1,1.7,2.5,1.5,6.9,8.4,1.7,0.7,1.3,1.0,2.1,0,0,1,1
Al Jefferson,2016,23.3,12.0,5.2,10.7,0.0,0.0,1.5,2.4,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,0,0,1,1
Al Jefferson,2017,14.1,8.1,3.6,7.1,0.0,0.0,1.0,1.3,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9,0,0,1,1
Al Jefferson,2018,13.4,7.0,3.1,5.8,0.0,0.1,0.8,1.0,0.8,3.1,4.0,0.8,0.4,0.6,0.6,1.8,0,0,1,1
Al Thornton,2008,27.3,12.7,4.7,11.0,0.5,1.6,2.7,3.6,1.2,3.3,4.5,1.2,0.6,0.5,1.6,2.5,0,0,1,1
Al Thornton,2009,37.4,16.8,6.6,14.8,0.3,1.1,3.3,4.4,1.7,3.5,5.2,1.5,0.8,0.9,1.8,3.2,0,0,1,1
Al Thornton,2010,83.3,32.099999999999994,12.8,27.0,0.5,1.4,6.1,8.5,4.5,7.5,12.0,3.5999999999999996,1.9,1.4,4.2,8.1,0,0,3,3
Al Thornton,2011,55.6,21.4,8.3,17.5,0.2,0.9,4.5,5.800000000000001,2.2,6.5,8.8,2.4,1.4,0.5,2.7,5.9,0,0,3,3
Al-Farouq Aminu,2011,17.9,5.6,2.0,5.0,0.6,1.8,1.1,1.5,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,0,0,1,1
Al-Farouq Aminu,2012,22.4,6.0,2.3,5.5,0.2,0.7,1.3,1.7,1.4,3.2,4.7,1.0,0.9,0.5,1.4,2.1,0,0,1,1
Al-Farouq Aminu,2013,27.2,7.3,3.0,6.2,0.1,0.3,1.3,1.8,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,0,0,1,1
Al-Farouq Aminu,2014,25.6,7.2,2.9,6.2,0.2,0.6,1.1,1.7,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8,0,0,1,1
Al-Farouq Aminu,2015,18.5,5.6,2.0,4.8,0.5,1.7,1.1,1.6,1.5,3.1,4.6,0.8,0.9,0.8,0.7,1.9,0,0,1,1
Al-Farouq Aminu,2016,28.5,10.2,3.6,8.8,1.5,4.3,1.4,1.9,1.2,4.9,6.1,1.7,0.9,0.6,1.5,2.1,0,0,1,1
Al-Farouq Aminu,2017,29.1,8.7,3.0,7.6,1.1,3.5,1.6,2.2,1.3,6.1,7.4,1.6,1.0,0.7,1.5,1.7,0,0,1,1
Al-Farouq Aminu,2018,30.0,9.3,3.3,8.4,1.8,4.9,0.9,1.2,1.4,6.2,7.6,1.2,1.1,0.6,1.1,2.0,0,0,1,1
Al-Farouq Aminu,2019,28.3,9.4,3.2,7.3,1.2,3.5,1.9,2.1,1.4,6.1,7.5,1.3,0.8,0.4,0.9,1.8,0,0,1,1
Al-Farouq Aminu,2020,21.1,4.3,1.4,4.8,0.5,2.0,1.1,1.6,1.3,3.5,4.8,1.2,1.0,0.4,0.9,1.5,0,0,1,1
Al-Farouq Aminu,2021,51.7,11.4,4.1000000000000005,11.2,0.9,4.4,2.3,2.8,2.5,10.8,13.4,3.3,2.1,0.9,3.2,3.8,0,0,2,2
Alaa Abdelnaby,1991,6.7,3.1,1.3,2.7,0.0,0.0,0.6,1.0,0.6,1.4,2.1,0.3,0.1,0.3,0.5,0.9,0,0,1,1
Alaa Abdelnaby,1992,13.2,6.1,2.5,5.1,0.0,0.0,1.1,1.4,1.1,2.5,3.7,0.4,0.4,0.2,0.9,1.9,0,0,1,1
Alaa Abdelnaby,1993,49.1,21.2,9.0,17.6,0.0,0.1,3.4,4.4,4.5,7.9,12.4,1.5,1.1,0.8999999999999999,3.7,7.1,0,0,3,2
Alaa Abdelnaby,1994,12.2,4.9,1.8,4.2,0.0,0.0,1.2,1.9,0.9,2.6,3.5,0.2,0.2,0.2,1.3,1.5,0,0,1,0
Alaa Abdelnaby,1995,28.700000000000003,10.4,4.8,12.3,0.0,0.0,0.8,1.2999999999999998,2.4,4.5,6.9,0.5,0.6,0.4,3.3,4.6,0,0,2,2
Alan Anderson,2006,15.7,5.8,2.1,5.0,0.7,1.6,0.9,1.1,0.6,1.3,1.9,0.9,0.3,0.1,0.9,1.3,0,0,1,1
Alan Anderson,2007,15.1,5.8,2.2,4.8,0.3,1.2,1.1,1.4,0.6,1.2,1.9,1.2,0.4,0.0,1.3,1.9,0,0,1,1
Alan Anderson,2012,27.1,9.6,3.2,8.4,1.4,3.6,1.7,2.0,0.5,1.5,2.0,1.5,0.3,0.2,1.5,2.1,0,0,1,1
Alan Anderson,2013,23.0,10.7,3.6,9.5,1.5,4.4,1.9,2.3,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,0,0,1,1
Alan Anderson,2014,22.7,7.2,2.5,6.2,1.1,3.2,1.2,1.5,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9,0,0,1,1
Alan Anderson,2015,23.6,7.4,2.6,5.9,1.0,2.8,1.1,1.4,0.4,2.3,2.8,1.1,0.8,0.1,0.8,2.0,0,0,1,1
Alan Anderson,2016,14.8,5.0,1.6,4.5,0.9,2.8,0.8,1.2,0.1,2.0,2.1,1.1,0.3,0.1,0.2,1.9,0,0,1,1
Alan Anderson,2017,10.3,2.9,1.0,2.7,0.5,1.5,0.4,0.5,0.1,0.7,0.8,0.4,0.1,0.0,0.2,1.2,0,0,1,1
Alan Henderson,1996,17.9,6.4,2.4,5.5,0.0,0.0,1.5,2.5,2.1,2.4,4.5,0.6,0.6,0.5,1.1,2.7,0,0,1,1
Alan Henderson,1997,16.7,6.6,2.6,5.4,0.0,0.0,1.5,2.5,1.6,2.3,3.9,0.8,0.7,0.2,1.0,2.4,0,0,1,1
Alan Henderson,1998,29.0,14.3,5.3,10.9,0.0,0.1,3.7,5.6,2.9,3.5,6.4,1.1,0.6,0.5,1.6,2.5,0,0,1,1
Alan Henderson,1999,30.1,12.5,4.9,11.1,0.0,0.0,2.6,3.9,2.6,3.9,6.6,0.7,0.9,0.5,1.5,2.5,0,0,1,1
Alan Henderson,2000,33.8,13.2,5.2,11.3,0.0,0.1,2.7,4.1,3.2,3.7,7.0,0.9,1.0,0.7,1.7,2.8,0,0,1,1
Alan Henderson,2001,24.8,10.5,4.1,9.2,0.0,0.0,2.4,3.7,2.5,3.1,5.6,0.7,0.7,0.4,1.7,2.2,0,0,1,1
Alan Henderson,2002,16.2,5.5,2.3,4.5,0.0,0.0,0.9,1.7,1.2,2.5,3.7,0.4,0.4,0.6,0.8,1.5,0,0,1,1
Alan Henderson,2003,18.2,4.8,1.9,4.0,0.0,0.0,1.1,1.7,1.9,3.0,4.9,0.5,0.4,0.4,0.7,2.0,0,0,1,1
Alan Henderson,2004,11.3,4.0,1.7,3.5,0.0,0.0,0.7,1.0,1.8,1.7,3.5,0.3,0.2,0.3,0.5,0.2,0,0,1,0
Alan Henderson,2005,15.4,3.5,1.5,2.8,0.0,0.0,0.5,1.0,2.1,2.4,4.5,0.3,0.4,0.5,0.6,1.9,0,0,1,1
Alan Henderson,2006,10.4,2.5,0.9,1.8,0.0,0.0,0.6,1.0,1.2,1.5,2.7,0.2,0.2,0.2,0.4,1.1,0,0,1,1
Alan Henderson,2007,11.0,3.1,1.1,1.8,0.0,0.0,0.9,1.2,1.3,1.6,2.8,0.3,0.2,0.3,0.3,1.6,0,0,1,1
Alan Ogg,1991,8.4,1.7,0.8,1.8,0.0,0.1,0.2,0.3,0.5,1.1,1.6,0.1,0.2,0.9,0.3,1.7,0,0,1,1
Alan Ogg,1992,8.5,2.5,1.1,2.0,0.0,0.0,0.4,0.7,0.7,1.0,1.7,0.2,0.1,0.7,0.4,1.7,0,0,1,1
Alan Ogg,1993,14.5,6.6000000000000005,2.5,6.5,0.0,0.0,1.5,2.0999999999999996,1.5,3.5999999999999996,5.0,2.0,0.5,1.5,1.5,3.0,0,0,1,0
Alan Williams,2016,6.8,2.9,1.0,2.4,0.0,0.0,0.9,1.4,1.4,2.4,3.8,0.5,0.4,0.5,0.6,1.5,0,0,1,0
Alan Williams,2017,15.1,7.4,2.9,5.7,0.0,0.0,1.5,2.4,2.0,4.2,6.2,0.5,0.6,0.7,0.8,2.7,0,0,1,1
Alan Williams,2018,14.0,4.0,1.4,3.6,0.0,0.0,1.2,1.8,0.6,3.8,4.4,1.6,1.0,0.2,1.4,2.6,0,0,1,0
Alan Williams,2019,5.2,3.6,1.6,2.6,0.0,0.2,0.4,0.8,0.8,3.0,3.8,0.6,0.2,0.0,0.2,0.4,0,0,1,0
Alando Tucker,2008,8.0,3.7,1.3,3.7,0.2,0.7,0.8,1.0,0.7,0.7,1.3,0.0,0.0,0.2,0.0,0.3,0,0,0,0
Alando Tucker,2009,9.4,4.6,1.7,4.0,0.3,0.8,0.9,1.1,0.6,0.4,1.0,0.4,0.2,0.0,0.5,0.5,0,0,1,1
Alando Tucker,2010,19.2,9.3,3.3,7.6,0.2,1.1,2.6,3.3,1.2,1.0,2.1,0.8999999999999999,0.0,0.0,1.0,1.2,0,0,1,0
Albert King,1992,9.8,5.2,1.8,5.0,0.3,1.2,1.2,1.3,0.2,1.7,1.8,0.8,0.5,0.0,0.3,1.2,0,0,1,0
Alec Burks,2012,15.9,7.2,2.6,6.1,0.3,0.8,1.8,2.4,1.0,1.3,2.2,0.9,0.5,0.1,0.9,1.4,0,0,1,1
Alec Burks,2013,17.8,7.0,2.5,6.1,0.5,1.4,1.4,2.0,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,0,0,1,1
Alec Burks,2014,28.1,14.0,4.9,10.7,0.6,1.8,3.6,4.8,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,0,0,1,1
Alec Burks,2015,33.3,13.9,4.5,11.1,1.0,2.5,3.9,4.8,0.7,3.5,4.2,3.0,0.6,0.2,1.9,2.4,0,0,1,1
Alec Burks,2016,25.7,13.3,4.4,10.8,1.0,2.5,3.4,4.5,0.5,3.0,3.5,2.0,0.6,0.1,1.6,2.3,0,0,1,1
Alec Burks,2017,15.5,6.7,2.4,5.9,0.6,1.8,1.4,1.9,0.4,2.5,2.9,0.7,0.4,0.1,0.8,1.2,0,0,1,1
Alec Burks,2018,16.5,7.7,2.7,6.5,0.7,2.2,1.7,1.9,0.3,2.7,3.0,1.0,0.6,0.1,0.9,1.2,0,0,1,1
Alec Burks,2019,75.9,30.5,10.5,25.6,3.2,9.1,6.3,7.7,1.6,10.9,12.5,6.8999999999999995,2.3,1.1,3.5999999999999996,5.0,0,0,4,4
Alec Burks,2020,75.8,43.3,14.3,33.4,5.4,13.6,9.7,11.0,2.1,9.9,12.1,8.1,2.6,0.7,3.8,5.3,0,0,3,3
Alec Burks,2021,25.6,12.7,4.3,10.2,2.1,5.0,2.1,2.4,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,0,0,1,1
Alec Kessler,1991,16.1,6.2,2.6,6.0,0.0,0.1,1.1,1.7,1.5,2.8,4.3,0.4,0.2,0.3,1.4,2.4,0,0,1,1
Alec Kessler,1992,15.5,5.3,2.1,5.0,0.0,0.0,1.2,1.5,1.5,2.6,4.1,0.4,0.2,0.4,0.8,2.4,0,0,1,1
Alec Kessler,1993,10.4,3.9,1.4,3.1,0.1,0.3,0.9,1.2,0.6,1.7,2.3,0.4,0.1,0.3,0.5,1.6,0,0,1,1
Alec Kessler,1994,4.4,2.2,0.7,1.7,0.3,0.6,0.4,0.5,0.3,0.4,0.7,0.1,0.1,0.1,0.3,0.9,0,0,1,0
Alec Peters,2018,11.3,4.1,1.4,3.7,0.9,2.9,0.4,0.5,0.4,1.5,1.9,0.6,0.1,0.1,0.2,0.7,0,0,1,1
Aleksandar Djordjevic,1997,7.6,3.1,1.0,2.0,0.6,0.9,0.5,0.6,0.1,0.5,0.6,0.6,0.0,0.0,0.6,0.4,0,0,0,0
Aleksandar Radojevi?,2000,8.0,2.3,0.7,2.3,0.0,0.0,1.0,2.0,0.7,2.0,2.7,0.3,0.7,0.3,1.7,1.7,0,0,0,0
Aleksandar Radojevi?,2005,10.7,1.6,0.5,1.6,0.0,0.0,0.6,0.8,0.8,1.6,2.3,0.5,0.0,0.2,1.3,2.7,0,0,1,0
Aleksej Pokusevski,2021,24.2,8.2,3.1,9.1,1.3,4.6,0.7,0.9,0.7,4.0,4.7,2.2,0.4,0.9,2.2,1.3,0,0,1,1
Alen Smailagi?,2020,9.9,4.2,1.4,2.9,0.2,0.9,1.1,1.4,0.7,1.2,1.9,0.9,0.2,0.3,0.8,1.0,0,0,1,1
Alen Smailagi?,2021,5.6,1.9,0.7,1.8,0.3,0.7,0.1,0.4,0.4,0.7,1.1,0.3,0.2,0.3,0.3,0.7,0,0,1,0
Alex Acker,2006,7.0,1.8,0.8,3.2,0.2,1.0,0.0,0.0,0.2,0.8,1.0,0.8,0.2,0.0,0.8,0.8,0,0,0,0
Alex Acker,2009,20.8,7.7,3.1999999999999997,8.2,0.7,2.3,0.5,1.1,0.7,1.7,2.5,1.2,0.7,0.5,0.7,0.9,0,0,2,2
Alex Blackwell,1993,4.0,1.3,0.5,1.6,0.0,0.1,0.2,0.3,0.4,0.5,0.9,0.3,0.1,0.1,0.2,0.5,0,0,1,0
Alex Caruso,2018,15.2,3.6,1.4,3.1,0.4,1.2,0.6,0.8,0.4,1.4,1.8,2.0,0.6,0.3,1.1,1.4,0,0,1,1
Alex Caruso,2019,21.2,9.2,3.1,6.9,1.0,2.0,2.0,2.6,0.8,1.9,2.7,3.1,1.0,0.4,1.7,2.2,0,0,1,1
Alex Caruso,2020,18.4,5.5,1.9,4.5,0.6,1.9,1.1,1.5,0.3,1.7,1.9,1.9,1.1,0.3,0.8,1.5,0,0,1,1
Alex Caruso,2021,21.0,6.4,2.3,5.3,0.9,2.4,0.8,1.3,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,0,0,1,1
Alex English*,1991,22.1,9.7,4.1,9.3,0.0,0.0,1.5,1.8,1.4,1.8,3.2,1.3,0.5,0.3,1.3,1.8,0,0,1,1
Alex Garcia,2004,6.5,1.5,0.5,3.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,0,0
Alex Garcia,2005,18.3,5.5,2.3,6.5,0.6,2.3,0.4,0.5,0.9,1.0,1.9,2.3,0.5,0.1,1.0,1.9,0,0,1,1
Alex Kirk,2015,2.8,0.8,0.2,0.8,0.0,0.0,0.4,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0,0,0,0
Alex Len,2014,8.6,2.0,0.8,1.9,0.0,0.0,0.5,0.7,0.9,1.4,2.4,0.1,0.1,0.4,0.6,1.6,0,0,1,1
Alex Len,2015,22.0,6.3,2.6,5.1,0.0,0.0,1.1,1.5,2.1,4.5,6.6,0.5,0.5,1.5,1.1,3.1,0,0,1,1
Alex Len,2016,23.3,9.0,3.4,8.0,0.0,0.1,2.2,3.1,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,0,0,1,1
Alex Len,2017,20.3,8.0,3.0,6.0,0.0,0.2,1.9,2.7,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,0,0,1,1
Alex Len,2018,20.2,8.5,3.1,5.5,0.0,0.0,2.3,3.3,2.5,5.0,7.5,1.2,0.4,0.9,1.1,2.3,0,0,1,1
Alex Len,2019,20.1,11.1,4.2,8.4,1.0,2.6,1.8,2.8,2.1,3.5,5.5,1.1,0.4,0.9,1.3,2.6,0,0,1,1
Alex Len,2020,51.2,22.6,9.1,16.2,0.8,2.7,3.6,5.5,5.6,12.0,17.7,2.5,1.1,2.7,3.1,6.8999999999999995,0,0,3,3
Alex Len,2021,42.0,16.0,6.3,10.4,0.6,1.6,2.7,4.6,2.5999999999999996,7.4,10.1,2.0,0.7,2.9,2.8,5.5,0,0,3,2
Alex Poythress,2017,26.2,10.7,4.2,9.0,1.0,3.2,1.3,1.7,1.8,3.0,4.8,0.8,0.5,0.3,0.5,2.3,0,0,1,0
Alex Poythress,2018,4.2,1.0,0.4,1.0,0.2,0.4,0.0,0.0,0.3,0.4,0.7,0.1,0.1,0.0,0.1,0.6,0,0,1,0
Alex Poythress,2019,14.5,5.1,1.9,3.9,0.4,1.1,0.9,1.4,1.4,2.2,3.6,0.8,0.2,0.5,0.6,2.2,0,0,1,1
Alex Scales,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Alex Stepheson,2016,27.4,8.3,3.4000000000000004,10.2,0.0,0.0,1.5,4.5,7.199999999999999,3.4000000000000004,10.5,0.8,0.4,1.9,0.0,4.5,0,0,2,0
Alex Stivrins,1993,19.8,9.700000000000001,4.2,10.4,0.0,0.4,1.2,1.5,2.0,2.8,4.8,1.0,0.5,0.4,1.6,2.6,0,0,1,0
Alexander Johnson,2007,12.8,4.4,1.5,2.9,0.0,0.0,1.3,2.0,0.8,2.2,3.1,0.3,0.4,0.6,0.8,2.3,0,0,1,1
Alexander Johnson,2008,12.8,4.2,1.4,2.9,0.0,0.0,1.3,1.9,0.7,1.4,2.2,0.3,0.3,0.2,1.0,1.9,0,0,1,1
Alexander Volkov,1992,19.7,8.6,3.3,7.4,0.5,1.4,1.6,2.6,1.3,2.1,3.4,3.2,0.9,0.4,1.3,2.3,0,0,1,1
Alexey Shved,2013,23.9,8.6,3.1,8.2,1.1,3.7,1.4,1.9,0.5,1.7,2.3,3.7,0.7,0.4,1.9,1.5,0,0,1,1
Alexey Shved,2014,10.5,4.0,1.2,3.8,0.5,1.6,1.1,1.4,0.3,1.0,1.3,1.1,0.4,0.3,0.8,0.6,0,0,1,1
Alexey Shved,2015,68.1,38.2,11.8,29.6,4.1,12.4,10.7,13.3,2.0,6.6,8.7,9.1,2.5,0.5,4.4,4.1,0,0,3,3
Alexis Ajinça,2009,5.9,2.3,0.8,2.2,0.0,0.1,0.6,0.9,0.3,0.7,1.0,0.1,0.2,0.2,0.4,1.1,0,0,1,0
Alexis Ajinça,2010,5.0,1.7,0.8,1.7,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.0,0.2,0.2,0.3,0.8,0,0,0,0
Alexis Ajinça,2011,28.5,11.9,4.9,11.3,1.1,2.8,1.1,1.4,1.5,5.0,6.5,0.8,0.8999999999999999,1.7,1.2999999999999998,5.9,0,0,3,2
Alexis Ajinça,2014,17.0,5.9,2.4,4.4,0.0,0.0,1.0,1.2,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3,0,0,1,1
Alexis Ajinça,2015,14.1,6.5,2.7,4.8,0.0,0.0,1.2,1.5,1.5,3.1,4.6,0.7,0.3,0.8,1.0,2.2,0,0,1,1
Alexis Ajinça,2016,14.6,6.0,2.5,5.3,0.0,0.0,0.9,1.1,1.3,3.3,4.6,0.5,0.3,0.6,0.9,2.3,0,0,1,1
Alexis Ajinça,2017,15.0,5.3,2.3,4.6,0.0,0.1,0.7,1.0,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2.0,0,0,1,1
Alfonzo McKinnie,2018,3.8,1.5,0.6,1.1,0.2,0.6,0.1,0.2,0.1,0.4,0.5,0.1,0.1,0.1,0.2,0.6,0,0,0,0
Alfonzo McKinnie,2019,13.9,4.7,1.9,3.8,0.6,1.6,0.4,0.7,1.1,2.3,3.4,0.4,0.3,0.2,0.4,1.9,0,0,1,1
Alfonzo McKinnie,2020,14.8,4.6,1.8,4.3,0.4,1.6,0.6,0.8,0.9,1.9,2.8,0.4,0.6,0.2,0.7,1.8,0,0,1,1
Alfonzo McKinnie,2021,6.6,3.1,1.2,2.4,0.4,1.0,0.3,0.5,0.6,0.8,1.4,0.2,0.2,0.0,0.1,0.7,0,0,1,0
Alize Johnson,2019,4.6,0.9,0.3,1.1,0.1,0.1,0.3,0.6,0.3,1.1,1.4,0.1,0.1,0.2,0.0,0.5,0,0,1,0
Alize Johnson,2020,6.9,2.0,0.7,1.7,0.2,0.5,0.4,0.6,0.9,1.9,2.8,0.4,0.2,0.1,0.4,0.7,0,0,1,0
Alize Johnson,2021,10.5,5.2,2.2,3.8,0.1,0.3,0.7,0.7,1.5,3.5,5.0,0.8,0.3,0.3,0.5,0.9,0,0,1,1
Allan Houston,1994,19.2,8.5,3.4,8.5,0.4,1.5,1.1,1.4,0.2,1.3,1.5,1.3,0.4,0.2,1.3,2.1,0,0,1,1
Allan Houston,1995,26.3,14.5,5.2,11.3,2.1,4.9,1.9,2.3,0.4,1.8,2.2,2.2,0.8,0.2,1.5,2.4,0,0,1,1
Allan Houston,1996,37.5,19.7,6.9,15.2,2.3,5.5,3.6,4.4,0.7,3.0,3.7,3.0,0.7,0.2,2.8,2.8,0,0,1,1
Allan Houston,1997,33.1,14.8,5.4,12.7,1.8,4.7,2.2,2.7,0.5,2.4,3.0,2.2,0.5,0.2,2.1,2.9,0,0,1,1
